ObsArea_Code,Global_Standard,Plot_ID,EO_ID,LAT,LONG,Notes,Formation,Plots_Sname,ObsArea_Name,EcoRegionL3,ecoReg_ecoObs,date,N,Nnat,MeanC,NativeMeanC,FQI,NativeFQI,AdjFQI,PSI,CWMeanC,CWNativeMeanC,CWFQI,CWNativeFQI,CWAdjFQI,RelativeNativeCover,TotalNonNativeCover,TotalNativeCover,VMMI,relativeNativeMonocotCover,countTolerantSpecies,N.OLD.CoC,Nnat.OLD.CoC,MeanC.OLD.CoC,NativeMeanC.OLD.CoC,FQI.OLD.CoC,NativeFQI.OLD.CoC,AdjFQI.OLD.CoC,PSI.OLD.CoC,CWMeanC.OLD.CoC,CWNativeMeanC.OLD.CoC,CWFQI.OLD.CoC,CWNativeFQI.OLD.CoC,CWAdjFQI.OLD.CoC,RelativeNativeCover.OLD.CoC,TotalNonNativeCover.OLD.CoC,TotalNativeCover.OLD.CoC,VMMI.OLD.CoC,relativeNativeMonocotCover.OLD.CoC,countTolerantSpecies.OLD.CoC,SIZE_RATING_CD,CONDITION_RATING_CD,LAND_CONTEXT_RATING_CD,OVERALL_EO_RANK,ELEMENT_GLOBAL_ID,ELCODE,SCIENTIFIC_NAME,COLLOQUIAL_NAME,CONCATENATED_CD,CLASS_CODE,SUBCLASS_CODE,FORMATION_CODE,DIVISION_CODE,CLASS,SUBCLASS,FORMATION,DIVISION_KEY,DIVISION,MACROGROUP_KEY,MACROGROUP_NAME,GROUP_KEY,GROUP_NAME,ALLIANCE_KEY,ALLIANCE_NAME,SORT,TRANSLATED_NAME,COMMON_NAME
VT687,CEGL006514 ; CEGL006225,687,5060,44.041,-73.0529,From NC EO,Open Acidic Peatlands,Dwarf Shrub Bog,Abbey Pond; Abbey Pond/Beaver Meadow; plot #1; town of RIPTON,1,58,9/13/2007,7,7,5.285714286,5.285714286,13.9846855,13.9846855,52.85714286,1.997812214,5.916405434,5.916405434,15.65333743,15.65333743,59.16405434,1,0,95.7,,,3,7,7,5.14,5.14,13.61,13.61,51.43,1.94,5.23,5.23,13.84,13.84,52.3,1,0,95.7,53.39,0,3,C,B,A,AB,688461,CEGL006514,Rhododendron canadense - Chamaedaphne calyculata Acidic Peatland,Near-Boreal Dwarf-shrub Poor Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceRhododendron canadense - Chamaedaphne calyculata Acidic Peat,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT688,CEGL006514 ; CEGL006225,688,5060,44.041,-73.0529,From NC EO,Open Acidic Peatlands,Dwarf Shrub Bog,Abbey Pond; Abbey Pond/Beaver Meadow; plot #2; town of RIPTON,1,58,9/13/2007,10,10,6,6,18.97366596,18.97366596,60,1.897366596,5.96039604,5.96039604,18.84842724,18.84842724,59.6039604,1,0,101,,,1,10,10,5.9,5.9,18.66,18.66,59,1.87,5.36,5.36,16.95,16.95,53.61,1,0,101,57.38,0,3,C,B,A,AB,688461,CEGL006514,Rhododendron canadense - Chamaedaphne calyculata Acidic Peatland,Near-Boreal Dwarf-shrub Poor Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceRhododendron canadense - Chamaedaphne calyculata Acidic Peat,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT689,CEGL006225,689,5437,44.757611,-72.631083,Map from Access,Open Acidic Peatlands,graminoid bog,Belvidere Bog; plot #1; town of BELVIDERE,58,58,6/27/2007,12,12,6.083333333,6.083333333,21.07328483,21.07328483,60.83333333,1.756107069,7.939356435,7.939356435,27.50273745,27.50273745,79.39356435,1,0,80.8,,,4,12,12,6.25,6.25,21.65,21.65,62.5,1.8,8.65,8.65,29.98,29.98,86.53,1,0,80.8,59.74,0,3,D,B,B,BC,685409,CEGL006225,Kalmia angustifolia - Chamaedaphne calyculata - (Picea mariana) / Cladina spp. Acidic Peatland,Raised Dwarf-shrub Bog,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceKalmia angustifolia - Chamaedaphne calyculata - (Picea maria,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT690,CEGL002485,690,8558,44.758139,-72.630056,Map from Access,Open Acidic Peatlands,Dwarf Shrub Bog,Belvidere Bog; plot #2; town of BELVIDERE,58,58,6/27/2007,18,18,6.388888889,6.388888889,27.10575995,27.10575995,63.88888889,1.505875553,6.476651981,6.476651981,27.47810721,27.47810721,64.76651981,1,0,113.4999996,,,2,18,18,6.56,6.56,27.81,27.81,65.56,1.55,6.96,6.96,29.51,29.51,69.55,1,0,113.5,63.99,0,4,D,B,B,C,686898,CEGL002485,Picea mariana / Ledum groenlandicum / Carex trisperma / Sphagnum spp. Open Bog Woodland,Black Spruce Open Bog Woodland,2.C.2.Na.1.a,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G748,Eastern North American Boreal Bog & Acidic Fen,A3836,Picea mariana / Sphagnum spp. Eastern Boreal Treed Bog Alliance,2.C.2.Na.1.aNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Boreal Bog & Acidic FenPicea mariana / Sphagnum spp. Eastern Boreal Treed Bog AlliancePicea mariana / Ledum groenlandicum / Carex trisperma / Sphagnum spp. Open Bog Woodl,Black Spruce / Peatmoss species Eastern Boreal Treed Bog Alliance,Eastern Boreal Black Spruce Treed Bog
VT691,CEGL006513,691,3569,44.5457,-73.2856,From NC EO,Open Acidic Peatlands,poor fen,Colchester Bog; plot #1; town of COLCHESTER,1,83,8/30/2007,15,15,6.2,6.2,24.01249675,24.01249675,62,1.600833116,6.484962407,6.484962407,25.1161514,25.1161514,64.84962407,1,0,106.3999999,,,4,15,14,5.67,6.07,21.95,22.72,58.66,1.51,6.58,6.78,25.48,25.35,65.47,0.97,3.1,103.3,58,0,5,B,B,B,B,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT692,CEGL006513,692,3569,44.5457,-73.2856,From NC EO,Open Acidic Peatlands,poor fen,Colchester Bog; plot #2; town of COLCHESTER,1,83,8/30/2007,6,6,7,7,17.1464282,17.1464282,70,2.857738033,7.029850746,7.029850746,17.2195473,17.2195473,70.29850746,1,0,87.1,,,1,6,6,7.17,7.17,17.55,17.55,71.67,2.93,7.33,7.33,17.96,17.96,73.33,1,0,87.1,57.76,0,1,B,B,B,B,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT693,CEGL006513,693,2933,44.679,-71.7062,From NC EO,Open Acidic Peatlands,poor fen,Ferdinand Bog; plot #1; town of FERDINAND,58,58,7/25/2007,11,11,6.636363636,6.636363636,22.01032815,22.01032815,66.36363636,2.000938923,6.266409266,6.266409266,20.78332832,20.78332832,62.66409266,1,0,77.7,,,1,11,11,7.09,7.09,23.52,23.52,70.91,2.14,7.84,7.84,26.01,26.01,78.43,1,0,77.7,62.47,0,1,A,A,A,A,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT694,CEGL006513,694,2933,44.679,-71.7062,From NC EO,Open Acidic Peatlands,poor fen,Ferdinand Bog; plot #2; town of FERDINAND,58,58,7/25/2007,16,16,6.1875,6.1875,24.75,24.75,61.875,1.546875,6.913880446,6.913880446,27.65552178,27.65552178,69.13880446,1,0,98.7,,,1,16,16,6.44,6.44,25.75,25.75,64.38,1.61,7.5,7.5,30.01,30.01,75.02,1,0,98.7,62.98,0,3,A,A,A,A,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT695,CEGL006513 ; CEGL006225,695,5436,43.1328,-72.9837,From NC EO,Open Acidic Peatlands,Dwarf Shrub Bog,Little Mud Pond Bog; plot #1; town of WINHALL,58,58,9/4/2007,6,6,4.166666667,4.166666667,10.20620726,10.20620726,41.66666667,1.701034544,4.981741573,4.981741573,12.20272488,12.20272488,49.81741573,1,0,71.2,,,5,6,6,4.17,4.17,10.21,10.21,41.67,1.7,4.98,4.98,12.2,12.2,49.82,1,0,71.2,50.7,0,3,B,B,A,B,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT696,CEGL006513,696,8915,43.0847,-73.0053,From NC EO; Need Popp 2007 GPS 99,Open Acidic Peatlands,Dwarf Shrub Bog,Lye Brook Headwaters; plot #1; town of SUNDERLAND,58,58,9/5/2007,8,8,7.125,7.125,20.15254326,20.15254326,71.25,2.519067908,7.148760331,7.148760331,20.21974763,20.21974763,71.48760331,1,0,72.6,,,0,8,8,7.38,7.38,20.86,20.86,73.75,2.61,7.97,7.97,22.53,22.53,79.67,1,0,72.6,60.37,0,1,A,A,A,A,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT697,CEGL006513,697,8915,43.0847,-73.0053,From NC EO; Need Popp 2007 GPS 100,Open Acidic Peatlands,graminoid bog,Lye Brook Headwaters; plot #2; town of SUNDERLAND,58,58,9/5/2007,11,11,7.363636364,7.363636364,24.42241891,24.42241891,73.63636364,2.220219901,7.264544457,7.264544457,24.09376824,24.09376824,72.64544457,1,0,91.1,,,0,11,11,7.73,7.73,25.63,25.63,77.27,2.33,7.28,7.28,24.15,24.15,72.82,1,0,91.1,64.14,0,1,A,A,A,A,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT698,CEGL006514 ; CEGL006225,698,2600,43.0859,-73.0087,From NC EO; Need Popp 2007 GPS 101,Open Acidic Peatlands,Dwarf Shrub Bog,Lye Brook Headwaters; plot #3; town of SUNDERLAND,58,58,9/5/2007,11,11,6.363636364,6.363636364,21.10579412,21.10579412,63.63636364,1.918708556,5.426146002,5.426146002,17.99649035,17.99649035,54.26146002,1,0,117.8000004,,,1,11,11,6.45,6.45,21.41,21.41,64.55,1.95,5.27,5.27,17.46,17.46,52.66,1,0,117.8,60.18,0,2,B,A,A,A,688461,CEGL006514,Rhododendron canadense - Chamaedaphne calyculata Acidic Peatland,Near-Boreal Dwarf-shrub Poor Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceRhododendron canadense - Chamaedaphne calyculata Acidic Peat,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT699,CEGL006514,699,4175,44.5029,-72.6205,From NC EO,Open Acidic Peatlands,Dwarf Shrub Bog,Morristown Bog; plot #1; town of MORRISTOWN,58,58,6/21/2007,14,14,7,7,26.19160171,26.19160171,70,1.870828693,6.390410959,6.390410959,23.91072837,23.91072837,63.90410959,1,0,58.40000001,,,1,14,14,7,7,26.19,26.19,70,1.87,5.68,5.68,21.27,21.27,56.85,1,0,58.4,63.33,0,3,C,A,B,B,688461,CEGL006514,Rhododendron canadense - Chamaedaphne calyculata Acidic Peatland,Near-Boreal Dwarf-shrub Poor Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceRhododendron canadense - Chamaedaphne calyculata Acidic Peat,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT700,CEGL006514,700,4175,44.5029,-72.6205,From NC EO,Open Acidic Peatlands,Dwarf Shrub Bog,Morristown Bog; plot #1; town of MORRISTOWN,58,58,6/21/2007,16,16,6.9375,6.9375,27.75,27.75,69.375,1.734375,6.564805051,6.564805051,26.2592202,26.2592202,65.64805051,1,0,94.89999848,,,0,16,16,7.06,7.06,28.25,28.25,70.63,1.77,6.98,6.98,27.91,27.91,69.77,1,0,94.9,64.96,0,3,C,A,B,B,688461,CEGL006514,Rhododendron canadense - Chamaedaphne calyculata Acidic Peatland,Near-Boreal Dwarf-shrub Poor Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceRhododendron canadense - Chamaedaphne calyculata Acidic Peat,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT701,CEGL006513,701,9824,42.7804,-72.8789,From NC EO,Open Acidic Peatlands,Dwarf Shrub Bog,Sadawga Lake; plot #1; town of WHITINGHAM,1,58,9/18/2007,7,7,7.428571429,7.428571429,19.6541526,19.6541526,74.28571429,2.807736085,6.467105263,6.467105263,17.11035223,17.11035223,64.67105263,1,0,76,,,0,7,7,7.86,7.86,20.79,20.79,78.57,2.97,5.8,5.8,15.35,15.35,58.03,1,0,76,60.94,0,0,A,B,B,B,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT702,CEGL006513,702,9824,42.7804,-72.8789,From NC EO,Open Acidic Peatlands,Dwarf Shrub Bog,Sadawga Lake; plot #1; town of WHITINGHAM,1,58,9/18/2007,8,8,6.625,6.625,18.7383297,18.7383297,66.25,2.342291213,6.177664975,6.177664975,17.47307518,17.47307518,61.77664975,1,0,98.5,,,1,8,7,6.63,7.57,18.74,20.03,70.82,2.5,5.49,5.52,15.53,14.61,51.64,0.99,0.5,98,58.57,0,1,A,B,B,B,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT703,CEGL006513,703,4840,44.6398,-71.6066,From NC EO,Open Acidic Peatlands,Dwarf Shrub Bog,Dutton Pond; plot #1; town of MAIDSTONE,58,58,8/28/2008,11,11,6.545454545,6.545454545,21.70881681,21.70881681,65.45454545,1.973528801,7.125,7.125,23.63095163,23.63095163,71.25,1,0,72.79999981,,,1,11,11,6.82,6.82,22.61,22.61,68.18,2.06,7.62,7.62,25.28,25.28,76.21,1,0,72.8,61.13,0,2,B,A,A,B,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
VT704,CEGL006513,704,4840,44.6398,-71.6066,From NC EO,Open Acidic Peatlands,Dwarf Shrub Bog,Dutton Pond; plot #2; town of MAIDSTONE,58,58,8/28/2008,22,22,6.227272727,6.227272727,29.20849814,29.20849814,62.27272727,1.327659006,6.737642585,6.737642585,31.60234496,31.60234496,67.37642585,1,0,105.1999996,,,1,22,22,6.23,6.23,29.21,29.21,62.27,1.33,7.36,7.36,34.53,34.53,73.62,1,0,105.2,63.84,0,6,B,A,A,B,685030,CEGL006513,Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum Acidic Peatland,Leatherleaf Boggy Fen,2.C.2.Na.1.b,2,2.C,2.C.2,2.C.2.Na,2 Shrub & Herb Vegetation,2.C Shrub & Herb Wetland,2.C.2 Temperate to Polar Bog & Fen,D029,2.C.2.Na North American Bog & Fen,M876,North American Boreal & Subboreal Bog & Acidic Fen,G745,Eastern North American Subboreal Bog & Acidic Fen,A3450,Chamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen Alliance,2.C.2.Na.1.bNorth American Boreal & Subboreal Bog & Acidic FenEastern North American Subboreal Bog & Acidic FenChamaedaphne calyculata / Carex lasiocarpa Subboreal Acidic Shrub Bog & Fen AllianceChamaedaphne calyculata / Eriophorum virginicum / Sphagnum r,Leatherleaf / Woolly-fruit Sedge Subboreal Acidic Shrub Bog & Fen Alliance,Subboreal Leatherleaf Acidic Shrub Bog & Fen
